"","response","workerID","noun","nounclass","predicateposition","predicate","correctresponse","correctclass"
"1724",1,27,"carrot","food","rightpredicate1","small",0,"size"
"1725",0,27,"apple","food","rightpredicate1","good",1,"quality"
"1726",0,27,"TV","furniture","rightpredicate1","broken",1,"quality"
"1727",1,27,"tomato","food","rightpredicate1","brown",0,"color"
"1728",0,27,"chair","furniture","rightpredicate1","tiny",1,"size"
"1729",1,27,"couch","furniture","rightpredicate1","hard",0,"texture"
"1730",1,27,"apple","food","rightpredicate1","old",0,"age"
"1731",0,27,"fan","furniture","rightpredicate1","metal",1,"material"
"1732",1,27,"desk","furniture","rightpredicate1","yellow",0,"color"
"1733",0,27,"banana","food","rightpredicate1","round",1,"shape"
"1734",0,27,"desk","furniture","rightpredicate1","tiny",1,"size"
"1735",0,27,"desk","furniture","rightpredicate1","yellow",1,"color"
"1736",0,27,"carrot","food","rightpredicate1","red",1,"color"
"1737",1,27,"carrot","food","rightpredicate1","wooden",0,"material"
"1738",0,27,"apple","food","rightpredicate1","red",1,"color"
"1739",1,27,"desk","furniture","rightpredicate1","broken",0,"quality"
"1740",0.02,27,"desk","furniture","rightpredicate1","big",0.98,"size"
"1741",0,27,"banana","food","rightpredicate1","metal",1,"material"
"1742",0,27,"TV","furniture","rightpredicate1","hard",1,"texture"
"1743",0,28,"fan","furniture","rightpredicate1","tiny",1,"size"
"1744",1,28,"couch","furniture","rightpredicate1","metal",0,"material"
"1745",0,28,"apple","food","rightpredicate1","old",1,"age"
"1746",0,28,"chair","furniture","rightpredicate1","plastic",1,"material"
"1747",0,28,"cheese","food","rightpredicate1","broken",1,"quality"
"1748",1,28,"chair","furniture","rightpredicate1","plastic",0,"material"
"1749",0,28,"TV","furniture","rightpredicate1","square",1,"shape"
"1750",1,28,"fan","furniture","rightpredicate1","metal",0,"material"
"1751",1,28,"couch","furniture","rightpredicate1","fresh",0,"age"
"1752",0,28,"chair","furniture","rightpredicate1","big",1,"size"
"1753",0.99,28,"tomato","food","rightpredicate1","broken",0.01,"quality"
"1754",0.02,28,"cheese","food","rightpredicate1","round",0.98,"shape"
"1755",0,28,"banana","food","rightpredicate1","rotten",1,"age"
"1756",0,28,"tomato","food","rightpredicate1","hard",1,"texture"
"1757",1,28,"tomato","food","rightpredicate1","metal",0,"material"
"1758",0,28,"cheese","food","rightpredicate1","good",1,"quality"
"1759",1,28,"desk","furniture","rightpredicate1","metal",0,"material"
"1760",1,28,"chair","furniture","rightpredicate1","broken",0,"quality"
"1761",1,28,"couch","furniture","rightpredicate1","yellow",0,"color"
"1762",1,28,"cheese","food","rightpredicate1","blue",0,"color"
"1763",1,28,"chair","furniture","rightpredicate1","purple",0,"color"
"1764",1,28,"desk","furniture","rightpredicate1","brown",0,"color"
"1765",1,28,"apple","food","rightpredicate1","green",0,"color"
"1766",0.03,28,"desk","furniture","rightpredicate1","soft",0.97,"texture"
"1767",0.01,28,"banana","food","rightpredicate1","old",0.99,"age"
"1768",0.98,28,"banana","food","rightpredicate1","brown",0.02,"color"
"1769",0.71,29,"cheese","food","rightpredicate1","plastic",0.29,"material"
"1770",0.17,29,"carrot","food","rightpredicate1","good",0.83,"quality"
"1771",0.11,29,"chair","furniture","rightpredicate1","soft",0.89,"texture"
"1772",0.82,29,"fan","furniture","rightpredicate1","yellow",0.18,"color"
"1773",0.76,29,"apple","food","rightpredicate1","tiny",0.24,"size"
"1774",0.9,29,"couch","furniture","rightpredicate1","red",0.1,"color"
"1775",0.93,29,"couch","furniture","rightpredicate1","yellow",0.07,"color"
"1776",0.82,29,"fan","furniture","rightpredicate1","long",0.18,"size"
"1777",0.83,29,"couch","furniture","rightpredicate1","green",0.17,"color"
"1778",0.12,29,"couch","furniture","rightpredicate1","small",0.88,"size"
"1779",0.82,29,"banana","food","rightpredicate1","smooth",0.18,"texture"
"1780",0.11,29,"banana","food","rightpredicate1","old",0.89,"age"
"1781",0.93,29,"desk","furniture","rightpredicate1","hard",0.07,"texture"
"1782",0.23,29,"cheese","food","rightpredicate1","short",0.77,"size"
"1783",0.94,29,"couch","furniture","rightpredicate1","green",0.0600000000000001,"color"
"1784",0.01,29,"apple","food","rightpredicate1","broken",0.99,"quality"
"1785",0.11,29,"fan","furniture","rightpredicate1","old",0.89,"age"
"1786",0.19,29,"TV","furniture","rightpredicate1","small",0.81,"size"
"1787",0.89,29,"cheese","food","rightpredicate1","yellow",0.11,"color"
"1788",0.84,29,"apple","food","rightpredicate1","red",0.16,"color"
"1789",0.83,29,"TV","furniture","rightpredicate1","metal",0.17,"material"
"1790",0.93,29,"carrot","food","rightpredicate1","soft",0.07,"texture"
"1791",0.48,29,"chair","furniture","rightpredicate1","tiny",0.52,"size"
"1792",0.88,29,"couch","furniture","rightpredicate1","purple",0.12,"color"
"1793",0.83,29,"TV","furniture","rightpredicate1","old",0.17,"age"
"1794",0.9,29,"TV","furniture","rightpredicate1","good",0.1,"quality"
"1795",0.87,30,"cheese","food","rightpredicate1","soft",0.13,"texture"
"1796",0,30,"tomato","food","rightpredicate1","good",1,"quality"
"1797",1,30,"banana","food","rightpredicate1","broken",0,"quality"
"1798",1,30,"desk","furniture","rightpredicate1","good",0,"quality"
"1799",0,30,"carrot","food","rightpredicate1","tiny",1,"size"
"1800",1,30,"tomato","food","rightpredicate1","wooden",0,"material"
"1801",0,30,"desk","furniture","rightpredicate1","tiny",1,"size"
"1802",1,30,"couch","furniture","rightpredicate1","tiny",0,"size"
"1803",0.76,30,"desk","furniture","rightpredicate1","brown",0.24,"color"
"1804",0.91,30,"tomato","food","rightpredicate1","square",0.09,"shape"
"1805",0.63,30,"couch","furniture","rightpredicate1","square",0.37,"shape"
"1806",0.75,30,"cheese","food","rightpredicate1","short",0.25,"size"
"1807",0.12,30,"couch","furniture","rightpredicate1","small",0.88,"size"
"1808",0.63,30,"cheese","food","rightpredicate1","purple",0.37,"color"
"1809",0.16,30,"TV","furniture","rightpredicate1","fresh",0.84,"age"
"1810",1,30,"cheese","food","rightpredicate1","yellow",0,"color"
"1811",0.97,30,"tomato","food","rightpredicate1","metal",0.03,"material"
"1812",0.09,30,"carrot","food","rightpredicate1","small",0.91,"size"
"1813",0.91,30,"apple","food","rightpredicate1","yellow",0.09,"color"
"1814",0.86,30,"couch","furniture","rightpredicate1","metal",0.14,"material"
"1815",0.59,30,"TV","furniture","rightpredicate1","rotten",0.41,"age"
"1816",0.91,30,"banana","food","rightpredicate1","soft",0.09,"texture"
"1817",1,30,"TV","furniture","rightpredicate1","square",0,"shape"
"1818",0,30,"apple","food","rightpredicate1","old",1,"age"
"1819",0.85,30,"desk","furniture","rightpredicate1","broken",0.15,"quality"
"1820",0.93,30,"TV","furniture","rightpredicate1","yellow",0.07,"color"
"1821",0,31,"TV","furniture","rightpredicate1","fresh",1,"age"
"1822",1,31,"couch","furniture","rightpredicate1","purple",0,"color"
"1823",0,31,"cheese","food","rightpredicate1","old",1,"age"
"1824",0.89,31,"chair","furniture","rightpredicate1","soft",0.11,"texture"
"1825",0.09,31,"chair","furniture","rightpredicate1","smooth",0.91,"texture"
"1826",0.89,31,"fan","furniture","rightpredicate1","plastic",0.11,"material"
"1827",0.12,31,"apple","food","rightpredicate1","good",0.88,"quality"
"1828",0.85,31,"chair","furniture","rightpredicate1","smooth",0.15,"texture"
"1829",0,31,"desk","furniture","rightpredicate1","big",1,"size"
"1830",0.03,31,"carrot","food","rightpredicate1","small",0.97,"size"
"1831",0.09,31,"desk","furniture","rightpredicate1","metal",0.91,"material"
"1832",0.89,31,"cheese","food","rightpredicate1","green",0.11,"color"
"1833",0.08,31,"TV","furniture","rightpredicate1","rotten",0.92,"age"
"1834",0.85,31,"fan","furniture","rightpredicate1","tiny",0.15,"size"
"1835",0.09,31,"couch","furniture","rightpredicate1","square",0.91,"shape"
"1836",0.9,31,"apple","food","rightpredicate1","good",0.1,"quality"
"1837",0.94,31,"carrot","food","rightpredicate1","short",0.0600000000000001,"size"
"1838",0.9,31,"chair","furniture","rightpredicate1","square",0.1,"shape"
"1839",0.1,31,"cheese","food","rightpredicate1","blue",0.9,"color"
"1840",0.09,31,"couch","furniture","rightpredicate1","plastic",0.91,"material"
"1841",0.92,31,"cheese","food","rightpredicate1","fresh",0.08,"age"
"1842",0.9,31,"banana","food","rightpredicate1","wooden",0.1,"material"
"1843",0.07,31,"cheese","food","rightpredicate1","tiny",0.93,"size"
"1844",0.92,31,"tomato","food","rightpredicate1","green",0.08,"color"
"1845",0.21,31,"TV","furniture","rightpredicate1","long",0.79,"size"
"1846",0.92,31,"chair","furniture","rightpredicate1","big",0.08,"size"
"1847",0,32,"banana","food","rightpredicate1","fresh",1,"age"
"1848",0,32,"chair","furniture","rightpredicate1","new",1,"age"
"1849",1,32,"chair","furniture","rightpredicate1","brown",0,"color"
"1850",1,32,"fan","furniture","rightpredicate1","square",0,"shape"
"1851",0,32,"tomato","food","rightpredicate1","wooden",1,"material"
"1852",0,32,"carrot","food","rightpredicate1","brown",1,"color"
"1853",1,32,"carrot","food","rightpredicate1","yellow",0,"color"
"1854",0,32,"fan","furniture","rightpredicate1","old",1,"age"
"1855",0,32,"fan","furniture","rightpredicate1","soft",1,"texture"
"1856",0,32,"cheese","food","rightpredicate1","green",1,"color"
"1857",0,32,"banana","food","rightpredicate1","good",1,"quality"
"1858",1,32,"banana","food","rightpredicate1","round",0,"shape"
"1859",1,32,"banana","food","rightpredicate1","yellow",0,"color"
"1860",1,32,"chair","furniture","rightpredicate1","fresh",0,"age"
"1861",1,32,"carrot","food","rightpredicate1","soft",0,"texture"
"1862",0,32,"cheese","food","rightpredicate1","old",1,"age"
"1863",0,32,"couch","furniture","rightpredicate1","tiny",1,"size"
"1864",0,32,"couch","furniture","rightpredicate1","good",1,"quality"
"1865",1,32,"TV","furniture","rightpredicate1","long",0,"size"
"1866",1,32,"tomato","food","rightpredicate1","short",0,"size"
"1867",1,32,"apple","food","rightpredicate1","small",0,"size"
"1868",0,32,"TV","furniture","rightpredicate1","smooth",1,"texture"
"1869",1,32,"tomato","food","rightpredicate1","good",0,"quality"
"1870",1,32,"chair","furniture","rightpredicate1","soft",0,"texture"
"1871",1,32,"banana","food","rightpredicate1","long",0,"size"
"1872",1,32,"couch","furniture","rightpredicate1","wooden",0,"material"
"1873",0.97,33,"cheese","food","rightpredicate1","yellow",0.03,"color"
"1874",0.34,33,"apple","food","rightpredicate1","tiny",0.66,"size"
"1875",0.04,33,"banana","food","rightpredicate1","short",0.96,"size"
"1876",0.93,33,"fan","furniture","rightpredicate1","yellow",0.07,"color"
"1877",0.54,33,"apple","food","rightpredicate1","blue",0.46,"color"
"1878",0.96,33,"chair","furniture","rightpredicate1","soft",0.04,"texture"
"1879",0.98,33,"TV","furniture","rightpredicate1","broken",0.02,"quality"
"1880",0.55,33,"apple","food","rightpredicate1","purple",0.45,"color"
"1881",0.06,33,"tomato","food","rightpredicate1","hard",0.94,"texture"
"1882",0.06,33,"chair","furniture","rightpredicate1","good",0.94,"quality"
"1883",0.55,33,"chair","furniture","rightpredicate1","fresh",0.45,"age"
"1884",0.51,33,"cheese","food","rightpredicate1","brown",0.49,"color"
"1885",0.97,33,"cheese","food","rightpredicate1","rotten",0.03,"age"
"1886",0.99,33,"couch","furniture","rightpredicate1","brown",0.01,"color"
"1887",0.55,33,"carrot","food","rightpredicate1","metal",0.45,"material"
"1888",0.55,33,"apple","food","rightpredicate1","smooth",0.45,"texture"
"1889",0.51,33,"banana","food","rightpredicate1","long",0.49,"size"
"1890",0.05,33,"tomato","food","rightpredicate1","soft",0.95,"texture"
"1891",0.05,33,"cheese","food","rightpredicate1","short",0.95,"size"
"1892",0.55,33,"fan","furniture","rightpredicate1","blue",0.45,"color"
"1893",0.54,33,"carrot","food","rightpredicate1","long",0.46,"size"
"1894",1,33,"banana","food","rightpredicate1","hard",0,"texture"
"1895",0.98,33,"apple","food","rightpredicate1","round",0.02,"shape"
"1896",0.07,33,"cheese","food","rightpredicate1","round",0.93,"shape"
"1897",0.51,33,"apple","food","rightpredicate1","soft",0.49,"texture"
"1898",0.01,33,"chair","furniture","rightpredicate1","wooden",0.99,"material"
"1899",0.59,34,"fan","furniture","rightpredicate1","tiny",0.41,"size"
"1900",0.22,34,"apple","food","rightpredicate1","smooth",0.78,"texture"
"1901",0.86,34,"fan","furniture","rightpredicate1","yellow",0.14,"color"
"1902",0.11,34,"apple","food","rightpredicate1","fresh",0.89,"age"
"1903",0.62,34,"chair","furniture","rightpredicate1","plastic",0.38,"material"
"1904",0.61,34,"fan","furniture","rightpredicate1","wooden",0.39,"material"
"1905",0.49,34,"apple","food","rightpredicate1","long",0.51,"size"
"1906",0.13,34,"desk","furniture","rightpredicate1","yellow",0.87,"color"
"1907",0.83,34,"cheese","food","rightpredicate1","square",0.17,"shape"
"1908",0.83,34,"desk","furniture","rightpredicate1","purple",0.17,"color"
"1909",0.25,34,"tomato","food","rightpredicate1","red",0.75,"color"
"1910",0.74,34,"cheese","food","rightpredicate1","plastic",0.26,"material"
"1911",0.9,34,"carrot","food","rightpredicate1","small",0.1,"size"
"1912",0.73,34,"banana","food","rightpredicate1","plastic",0.27,"material"
"1913",0.04,34,"cheese","food","rightpredicate1","hard",0.96,"texture"
"1914",0.36,34,"tomato","food","rightpredicate1","broken",0.64,"quality"
"1915",0.84,34,"desk","furniture","rightpredicate1","square",0.16,"shape"
"1916",0.73,34,"cheese","food","rightpredicate1","round",0.27,"shape"
"1917",1,34,"cheese","food","rightpredicate1","metal",0,"material"
"1918",0.49,34,"banana","food","rightpredicate1","rotten",0.51,"age"
"1919",0.5,34,"couch","furniture","rightpredicate1","round",0.5,"shape"
"1920",0.55,34,"tomato","food","rightpredicate1","long",0.45,"size"
"1921",0.51,34,"apple","food","rightpredicate1","rotten",0.49,"age"
"1922",0.23,34,"tomato","food","rightpredicate1","rotten",0.77,"age"
"1923",0.83,34,"carrot","food","rightpredicate1","plastic",0.17,"material"
"1924",0.66,34,"couch","furniture","rightpredicate1","purple",0.34,"color"
"1925",0.02,35,"cheese","food","rightpredicate1","plastic",0.98,"material"
"1926",0.98,35,"fan","furniture","rightpredicate1","round",0.02,"shape"
"1927",0,35,"banana","food","rightpredicate1","big",1,"size"
"1928",0.96,35,"chair","furniture","rightpredicate1","big",0.04,"size"
"1929",0.98,35,"carrot","food","rightpredicate1","new",0.02,"age"
"1930",0,35,"apple","food","rightpredicate1","yellow",1,"color"
"1931",0.98,35,"banana","food","rightpredicate1","hard",0.02,"texture"
"1932",0.04,35,"apple","food","rightpredicate1","big",0.96,"size"
"1933",0.98,35,"TV","furniture","rightpredicate1","plastic",0.02,"material"
"1934",0.98,35,"chair","furniture","rightpredicate1","short",0.02,"size"
"1935",0.01,35,"TV","furniture","rightpredicate1","broken",0.99,"quality"
"1936",0.97,35,"tomato","food","rightpredicate1","fresh",0.03,"age"
"1937",0.99,35,"desk","furniture","rightpredicate1","hard",0.01,"texture"
"1938",0.97,35,"fan","furniture","rightpredicate1","soft",0.03,"texture"
"1939",0.97,35,"TV","furniture","rightpredicate1","purple",0.03,"color"
"1940",0.04,35,"banana","food","rightpredicate1","smooth",0.96,"texture"
"1941",0.02,35,"couch","furniture","rightpredicate1","wooden",0.98,"material"
"1942",0.03,35,"chair","furniture","rightpredicate1","small",0.97,"size"
"1943",0.06,35,"carrot","food","rightpredicate1","smooth",0.94,"texture"
"1944",0.04,35,"tomato","food","rightpredicate1","hard",0.96,"texture"
"1945",0,35,"cheese","food","rightpredicate1","purple",1,"color"
"1946",0.02,35,"banana","food","rightpredicate1","long",0.98,"size"
"1947",0.01,35,"carrot","food","rightpredicate1","plastic",0.99,"material"
"1948",0.04,35,"tomato","food","rightpredicate1","soft",0.96,"texture"
"1949",0.05,35,"fan","furniture","rightpredicate1","round",0.95,"shape"
"1950",0.96,35,"desk","furniture","rightpredicate1","metal",0.04,"material"
"1951",0.85,36,"TV","furniture","rightpredicate1","wooden",0.15,"material"
"1952",0.2,36,"carrot","food","rightpredicate1","good",0.8,"quality"
"1953",0.91,36,"banana","food","rightpredicate1","good",0.09,"quality"
"1954",0.91,36,"banana","food","rightpredicate1","old",0.09,"age"
"1955",0.06,36,"tomato","food","rightpredicate1","new",0.94,"age"
"1956",0.05,36,"fan","furniture","rightpredicate1","tiny",0.95,"size"
"1957",0.13,36,"fan","furniture","rightpredicate1","hard",0.87,"texture"
"1958",0.16,36,"TV","furniture","rightpredicate1","rotten",0.84,"age"
"1959",0.93,36,"carrot","food","rightpredicate1","smooth",0.07,"texture"
"1960",0.98,36,"cheese","food","rightpredicate1","purple",0.02,"color"
"1961",0.79,36,"tomato","food","rightpredicate1","yellow",0.21,"color"
"1962",0.13,36,"couch","furniture","rightpredicate1","new",0.87,"age"
"1963",0.78,36,"banana","food","rightpredicate1","wooden",0.22,"material"
"1964",0.15,36,"tomato","food","rightpredicate1","new",0.85,"age"
"1965",0.86,36,"couch","furniture","rightpredicate1","smooth",0.14,"texture"
"1966",0.83,36,"desk","furniture","rightpredicate1","brown",0.17,"color"
"1967",0.17,36,"fan","furniture","rightpredicate1","long",0.83,"size"
"1968",0.83,36,"banana","food","rightpredicate1","tiny",0.17,"size"
"1969",0.96,36,"banana","food","rightpredicate1","purple",0.04,"color"
"1970",0.06,36,"cheese","food","rightpredicate1","big",0.94,"size"
"1971",0.16,36,"cheese","food","rightpredicate1","metal",0.84,"material"
"1972",0.05,36,"couch","furniture","rightpredicate1","good",0.95,"quality"
"1973",0.89,36,"tomato","food","rightpredicate1","purple",0.11,"color"
"1974",0.08,36,"cheese","food","rightpredicate1","tiny",0.92,"size"
"1975",0.06,36,"banana","food","rightpredicate1","broken",0.94,"quality"
"1976",0.15,36,"cheese","food","rightpredicate1","tiny",0.85,"size"
"1977",1,37,"apple","food","rightpredicate1","good",0,"quality"
"1978",1,37,"fan","furniture","rightpredicate1","fresh",0,"age"
"1979",0,37,"couch","furniture","rightpredicate1","small",1,"size"
"1980",1,37,"carrot","food","rightpredicate1","smooth",0,"texture"
"1981",1,37,"cheese","food","rightpredicate1","plastic",0,"material"
"1982",0,37,"tomato","food","rightpredicate1","fresh",1,"age"
"1983",1,37,"tomato","food","rightpredicate1","plastic",0,"material"
"1984",1,37,"apple","food","rightpredicate1","wooden",0,"material"
"1985",0,37,"fan","furniture","rightpredicate1","good",1,"quality"
"1986",0,37,"apple","food","rightpredicate1","hard",1,"texture"
"1987",1,37,"carrot","food","rightpredicate1","metal",0,"material"
"1988",1,37,"tomato","food","rightpredicate1","broken",0,"quality"
"1989",1,37,"desk","furniture","rightpredicate1","green",0,"color"
"1990",1,37,"cheese","food","rightpredicate1","broken",0,"quality"
"1991",0,37,"couch","furniture","rightpredicate1","purple",1,"color"
"1992",0,37,"tomato","food","rightpredicate1","new",1,"age"
"1993",0,37,"desk","furniture","rightpredicate1","new",1,"age"
"1994",1,37,"tomato","food","rightpredicate1","round",0,"shape"
"1995",0,37,"fan","furniture","rightpredicate1","tiny",1,"size"
"1996",0,37,"apple","food","rightpredicate1","blue",1,"color"
"1997",0,37,"tomato","food","rightpredicate1","hard",1,"texture"
"1998",1,37,"couch","furniture","rightpredicate1","square",0,"shape"
"1999",0,37,"tomato","food","rightpredicate1","new",1,"age"
"2000",1,37,"tomato","food","rightpredicate1","rotten",0,"age"
"2001",1,37,"fan","furniture","rightpredicate1","rotten",0,"age"
"2002",0,37,"carrot","food","rightpredicate1","short",1,"size"
"2003",0,38,"chair","furniture","rightpredicate1","big",1,"size"
"2004",0.97,38,"desk","furniture","rightpredicate1","round",0.03,"shape"
"2005",0.96,38,"banana","food","rightpredicate1","wooden",0.04,"material"
"2006",0.5,38,"TV","furniture","rightpredicate1","smooth",0.5,"texture"
"2007",0.01,38,"desk","furniture","rightpredicate1","new",0.99,"age"
"2008",0.95,38,"couch","furniture","rightpredicate1","hard",0.05,"texture"
"2009",0.53,38,"apple","food","rightpredicate1","good",0.47,"quality"
"2010",0.48,38,"cheese","food","rightpredicate1","purple",0.52,"color"
"2011",0.55,38,"desk","furniture","rightpredicate1","metal",0.45,"material"
"2012",0.04,38,"banana","food","rightpredicate1","tiny",0.96,"size"
"2013",0.06,38,"couch","furniture","rightpredicate1","broken",0.94,"quality"
"2014",0.94,38,"couch","furniture","rightpredicate1","small",0.0600000000000001,"size"
"2015",0.02,38,"apple","food","rightpredicate1","smooth",0.98,"texture"
"2016",0.98,38,"tomato","food","rightpredicate1","small",0.02,"size"
"2017",1,38,"banana","food","rightpredicate1","new",0,"age"
"2018",0.07,38,"fan","furniture","rightpredicate1","old",0.93,"age"
"2019",0.02,38,"carrot","food","rightpredicate1","old",0.98,"age"
"2020",0.97,38,"carrot","food","rightpredicate1","plastic",0.03,"material"
"2021",0.94,38,"desk","furniture","rightpredicate1","long",0.0600000000000001,"size"
"2022",0.04,38,"desk","furniture","rightpredicate1","small",0.96,"size"
"2023",0.97,38,"desk","furniture","rightpredicate1","yellow",0.03,"color"
"2024",0.44,38,"apple","food","rightpredicate1","rotten",0.56,"age"
"2025",0.94,38,"fan","furniture","rightpredicate1","plastic",0.0600000000000001,"material"
"2026",0.94,38,"cheese","food","rightpredicate1","long",0.0600000000000001,"size"
"2027",0.93,38,"apple","food","rightpredicate1","round",0.07,"shape"
"2028",0.98,38,"TV","furniture","rightpredicate1","hard",0.02,"texture"
"2029",0,39,"cheese","food","rightpredicate1","good",1,"quality"
"2030",1,39,"desk","furniture","rightpredicate1","round",0,"shape"
"2031",0.24,39,"fan","furniture","rightpredicate1","fresh",0.76,"age"
"2032",0.48,39,"chair","furniture","rightpredicate1","brown",0.52,"color"
"2033",0.24,39,"cheese","food","rightpredicate1","fresh",0.76,"age"
"2034",0.13,39,"tomato","food","rightpredicate1","small",0.87,"size"
"2035",0.97,39,"TV","furniture","rightpredicate1","green",0.03,"color"
"2036",0.16,39,"banana","food","rightpredicate1","big",0.84,"size"
"2037",0.15,39,"apple","food","rightpredicate1","old",0.85,"age"
"2038",0.11,39,"carrot","food","rightpredicate1","soft",0.89,"texture"
"2039",0.11,39,"desk","furniture","rightpredicate1","plastic",0.89,"material"
"2040",0.82,39,"apple","food","rightpredicate1","old",0.18,"age"
"2041",0.67,39,"cheese","food","rightpredicate1","round",0.33,"shape"
"2042",0.25,39,"couch","furniture","rightpredicate1","metal",0.75,"material"
"2043",0.67,39,"chair","furniture","rightpredicate1","purple",0.33,"color"
"2044",0.82,39,"chair","furniture","rightpredicate1","plastic",0.18,"material"
"2045",1,39,"couch","furniture","rightpredicate1","blue",0,"color"
"2046",0.7,39,"TV","furniture","rightpredicate1","green",0.3,"color"
"2047",0.14,39,"TV","furniture","rightpredicate1","brown",0.86,"color"
"2048",0,39,"chair","furniture","rightpredicate1","rotten",1,"age"
"2049",0.87,39,"desk","furniture","rightpredicate1","yellow",0.13,"color"
"2050",0.76,39,"desk","furniture","rightpredicate1","soft",0.24,"texture"
"2051",0.14,39,"tomato","food","rightpredicate1","metal",0.86,"material"
"2052",0,39,"banana","food","rightpredicate1","small",1,"size"
"2053",1,39,"desk","furniture","rightpredicate1","broken",0,"quality"
"2054",0.82,39,"couch","furniture","rightpredicate1","big",0.18,"size"
"2055",1,40,"apple","food","rightpredicate1","soft",0,"texture"
"2056",0,40,"apple","food","rightpredicate1","broken",1,"quality"
"2057",0,40,"fan","furniture","rightpredicate1","smooth",1,"texture"
"2058",0,40,"banana","food","rightpredicate1","long",1,"size"
"2059",1,40,"cheese","food","rightpredicate1","old",0,"age"
"2060",0,40,"cheese","food","rightpredicate1","smooth",1,"texture"
"2061",0,40,"fan","furniture","rightpredicate1","hard",1,"texture"
"2062",1,40,"banana","food","rightpredicate1","square",0,"shape"
"2063",0.97,40,"TV","furniture","rightpredicate1","round",0.03,"shape"
"2064",1,40,"cheese","food","rightpredicate1","broken",0,"quality"
"2065",1,40,"couch","furniture","rightpredicate1","soft",0,"texture"
"2066",0,40,"apple","food","rightpredicate1","smooth",1,"texture"
"2067",1,40,"chair","furniture","rightpredicate1","broken",0,"quality"
"2068",0,40,"desk","furniture","rightpredicate1","smooth",1,"texture"
"2069",1,40,"desk","furniture","rightpredicate1","long",0,"size"
"2070",1,40,"couch","furniture","rightpredicate1","rotten",0,"age"
"2071",0,40,"banana","food","rightpredicate1","broken",1,"quality"
"2072",1,40,"chair","furniture","rightpredicate1","fresh",0,"age"
"2073",1,40,"tomato","food","rightpredicate1","wooden",0,"material"
"2074",0,40,"TV","furniture","rightpredicate1","yellow",1,"color"
"2075",0,40,"fan","furniture","rightpredicate1","hard",1,"texture"
"2076",0,40,"apple","food","rightpredicate1","brown",1,"color"
"2077",1,40,"apple","food","rightpredicate1","red",0,"color"
"2078",1,40,"tomato","food","rightpredicate1","metal",0,"material"
"2079",0,40,"desk","furniture","rightpredicate1","yellow",1,"color"
"2080",0,40,"TV","furniture","rightpredicate1","long",1,"size"
"2081",1,41,"desk","furniture","rightpredicate1","wooden",0,"material"
"2082",0.97,41,"fan","furniture","rightpredicate1","smooth",0.03,"texture"
"2083",0.98,41,"TV","furniture","rightpredicate1","big",0.02,"size"
"2084",0.01,41,"chair","furniture","rightpredicate1","old",0.99,"age"
"2085",0.03,41,"TV","furniture","rightpredicate1","fresh",0.97,"age"
"2086",0.97,41,"couch","furniture","rightpredicate1","metal",0.03,"material"
"2087",0.02,41,"chair","furniture","rightpredicate1","new",0.98,"age"
"2088",0.97,41,"couch","furniture","rightpredicate1","hard",0.03,"texture"
"2089",0.98,41,"banana","food","rightpredicate1","short",0.02,"size"
"2090",0.05,41,"TV","furniture","rightpredicate1","good",0.95,"quality"
"2091",0.02,41,"fan","furniture","rightpredicate1","small",0.98,"size"
"2092",0.04,41,"cheese","food","rightpredicate1","round",0.96,"shape"
"2093",0.98,41,"couch","furniture","rightpredicate1","broken",0.02,"quality"
"2094",0.04,41,"tomato","food","rightpredicate1","soft",0.96,"texture"
"2095",0.97,41,"apple","food","rightpredicate1","red",0.03,"color"
"2096",0.05,41,"couch","furniture","rightpredicate1","blue",0.95,"color"
"2097",0.97,41,"desk","furniture","rightpredicate1","square",0.03,"shape"
"2098",0.94,41,"couch","furniture","rightpredicate1","blue",0.0600000000000001,"color"
"2099",0.94,41,"TV","furniture","rightpredicate1","purple",0.0600000000000001,"color"
"2100",0.02,41,"carrot","food","rightpredicate1","long",0.98,"size"
"2101",0.05,41,"desk","furniture","rightpredicate1","yellow",0.95,"color"
"2102",0.95,41,"TV","furniture","rightpredicate1","wooden",0.05,"material"
"2103",0.04,41,"cheese","food","rightpredicate1","good",0.96,"quality"
"2104",0.02,41,"fan","furniture","rightpredicate1","broken",0.98,"quality"
"2105",0.04,41,"chair","furniture","rightpredicate1","new",0.96,"age"
"2106",0.98,41,"couch","furniture","rightpredicate1","brown",0.02,"color"
"2107",0.38,42,"TV","furniture","rightpredicate1","broken",0.62,"quality"
"2108",0.21,42,"fan","furniture","rightpredicate1","square",0.79,"shape"
"2109",0.9,42,"tomato","food","rightpredicate1","square",0.1,"shape"
"2110",0.77,42,"cheese","food","rightpredicate1","big",0.23,"size"
"2111",0.83,42,"TV","furniture","rightpredicate1","rotten",0.17,"age"
"2112",0.82,42,"banana","food","rightpredicate1","blue",0.18,"color"
"2113",0.08,42,"couch","furniture","rightpredicate1","red",0.92,"color"
"2114",0.06,42,"desk","furniture","rightpredicate1","round",0.94,"shape"
"2115",0.09,42,"desk","furniture","rightpredicate1","long",0.91,"size"
"2116",0.75,42,"desk","furniture","rightpredicate1","metal",0.25,"material"
"2117",0.04,42,"banana","food","rightpredicate1","square",0.96,"shape"
"2118",0.46,42,"carrot","food","rightpredicate1","blue",0.54,"color"
"2119",0.06,42,"banana","food","rightpredicate1","small",0.94,"size"
